"","sub_id","common_name","sci_name","tax_order","count_raw","state","county","loc","locid","lat","lon","date","time","protocol","distance_traveled","area_covered","all_obs","breed_code","checklist_comments","observers","vehicles","weather","notes","count","year","mbbs_county","route_num","stop_num"
"61","S18982904","Wild Turkey","Meleagris gallopavo",1180,"1","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2014-06-01,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn, weather&#61;57, clear, sunny, vehicles&#61;32, habitat@1&#61;B, habitat@2&#61;B, habitat@3&#61;M, habitat@4&#61;M, habitat@5&#61;M, habitat@6&#61;M, habitat@7&#61;M, habitat@8&#61;B, habitat@9&#61;B, habitat@10&#61;B, habitat@11&#61;M, habitat@12&#61;B, habitat@13&#61;M, habitat@14&#61;B, habitat@15&#61;B, habitat@16&#61;B, habitat@17&#61;M, habitat@18&#61;M, habitat@19&#61;B, habitat@20&#61;M",NA,NA,NA,NA,1,2014,"durham",8,NA
"62","S90333099","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1842,"4","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2021-05-31,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Robin Moran, Jennifer Maher, Noah Rokoske; weather=53F, partly cloudy; vehicles=0; habitat=M,O",NA,NA,NA,NA,4,2021,"durham",1,NA
"63","S46231167","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1842,"1","US-NC","Durham","MBBS, NC, Durham Co, Route 03, Broad Street NW","L929214",36.0172651,-78.9190844,2018-06-02,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz; weather&#61; 66-70F, wind-calm, clear to partly cloudy; vehicles&#61;209; habitat&#61;1B,B, 2B,B, 3B,B, 4B,B, 5B,B, 6B,B, 7BH,BH, 8B,B, 9B,B, 10B,B, 11MW,MW, 12BM,BM, 13B,B, 14B,B, 15BM,BM, 16B,B, 17B,B, 18MP,BMP, 19BH,BM, 20H,B","Norman Budnitz",209,NA,NA,1,2018,"durham",3,NA
"64","S14597659","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1842,"2","US-NC","Durham","MBBS, NC, Durham Co, Route 07, Sherron Road NE","L1171685",35.95138,-78.8356,2013-06-20,"05:30 AM","eBird - Traveling Count",24.14,NA,1,"","",NA,NA,NA,NA,2,2013,"durham",7,NA
"65","S57418924","Rock Pigeon (Feral Pigeon)","Columba livia (Feral Pigeon)",1842,"6","US-NC","Durham","MBBS, NC, Durham Co, Route 08, Olive Branch Road NW","L1171687",35.92628,-78.76183,2019-06-16,"05:23 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Brian Bockhahn; weather&#61;65 clear, light wind; vehicles&#61;42","Brian Bockhahn",NA,"65 clear, light wind",NA,6,2019,"durham",8,NA
"66","S89764941","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 1","L15272063",35.926474,-78.761981,2021-06-06,"05:24 AM","eBird - Stationary Count",NA,NA,1,"","observers=Brian Bockhahn; weather=68F, clear, no wind; habitat=B,B",NA,NA,NA,NA,1,2021,"durham",8,1
"67","S89764930","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 12","L15272611",35.99131,-78.801438,2021-06-06,"06:17 AM","eBird - Stationary Count",NA,NA,1,"","v=9;h=B,B",NA,NA,NA,NA,1,2021,"durham",8,12
"68","S89764929","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 13","L15272619",35.998118,-78.801612,2021-06-06,"06:21 AM","eBird - Stationary Count",NA,NA,1,"","v=7;h=H,M",NA,NA,NA,NA,1,2021,"durham",8,13
"69","S89764928","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 14","L15272632",36.010964,-78.802016,2021-06-06,"06:26 AM","eBird - Stationary Count",NA,NA,1,"","v=7;h=B,B",NA,NA,NA,NA,1,2021,"durham",8,14
"70","S89764927","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 15","L15272651",36.018845,-78.805619,2021-06-06,"06:31 AM","eBird - Stationary Count",NA,NA,1,"","v=4;h=B,M",NA,NA,NA,NA,1,2021,"durham",8,15
"71","S89764926","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 16","L15272661",36.024588,-78.809631,2021-06-06,"06:36 AM","eBird - Stationary Count",NA,NA,1,"","v=7;h=M,M",NA,NA,NA,NA,1,2021,"durham",8,16
"72","S89764924","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 18","L15272688",36.038641,-78.817245,2021-06-06,"06:45 AM","eBird - Stationary Count",NA,NA,1,"","v=5;h=O,B,M",NA,NA,NA,NA,1,2021,"durham",8,18
"73","S89764923","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 19","L15272698",36.046454,-78.808834,2021-06-06,"06:50 AM","eBird - Stationary Count",NA,NA,1,"","h=B,W,M",NA,NA,NA,NA,1,2021,"durham",8,19
"74","S89764940","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 2","L15272073",35.933695,-78.767016,2021-06-06,"05:30 AM","eBird - Stationary Count",NA,NA,1,"","v=2;h=O,B",NA,NA,NA,NA,1,2021,"durham",8,2
"75","S89764922","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 20","L15272736",36.04858,-78.803373,2021-06-06,"06:55 AM","eBird - Stationary Count",NA,NA,1,"","h=O,O",NA,NA,NA,NA,1,2021,"durham",8,20
"76","S89764939","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 3","L15272091",35.939618,-78.771087,2021-06-06,"05:34 AM","eBird - Stationary Count",NA,NA,1,"","h=M,B,M",NA,NA,NA,NA,1,2021,"durham",8,3
"77","S89764938","Mourning Dove","Zenaida macroura",2369,"2","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 4","L15272102",35.945499,-78.771726,2021-06-06,"05:39 AM","eBird - Stationary Count",NA,NA,1,"","v=1;h=M,M",NA,NA,NA,NA,2,2021,"durham",8,4
"78","S89764937","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 5","L15272140",35.952134,-78.774109,2021-06-06,"05:43 AM","eBird - Stationary Count",NA,NA,1,"","v=3;h=S,M",NA,NA,NA,NA,1,2021,"durham",8,5
"79","S89764936","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 6","L15272182",35.958573,-78.778001,2021-06-06,"05:48 AM","eBird - Stationary Count",NA,NA,1,"","v=1;h=P,P",NA,NA,NA,NA,1,2021,"durham",8,6
"80","S89764935","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 7","L15272196",35.966321,-78.782952,2021-06-06,"05:53 AM","eBird - Stationary Count",NA,NA,1,"","v=1;h=M,M",NA,NA,NA,NA,1,2021,"durham",8,7
"81","S89764934","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","Durham #8 Olive Branch Road NW MBBS Stop 8","L15272263",35.970357,-78.784644,2021-06-06,"05:57 AM","eBird - Stationary Count",NA,NA,1,"","h=B,B",NA,NA,NA,NA,1,2021,"durham",8,8
"82","S70350194","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham Co, Route 2-3","L11639864",36.132187,-78.853069,2020-06-07,"05:43 AM","eBird - Stationary Count",NA,NA,1,"","V=2;h=PB,P",NA,NA,NA,NA,1,2020,"durham",2,3
"83","S70350197","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham Co, Route 2-4","L11639893",36.138897,-78.857054,2020-06-07,"05:51 AM","eBird - Stationary Count",NA,NA,1,"","V=1;h=MO,P",NA,NA,NA,NA,1,2020,"durham",2,4
"84","S70350198","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham Co, Route 2-5","L11639919",36.144576,-78.860898,2020-06-07,"05:58 AM","eBird - Stationary Count",NA,NA,1,"","V=2;h=M,MB",NA,NA,NA,NA,1,2020,"durham",2,5
"85","S70350199","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham Co, Route 2-6","L11639942",36.150464,-78.866347,2020-06-07,"06:05 AM","eBird - Stationary Count",NA,NA,1,"","V=0;h=OB,H",NA,NA,NA,NA,1,2020,"durham",2,6
"86","S70350200","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham Co, Route 2-7","L11639970",36.15219,-78.872216,2020-06-07,"06:13 AM","eBird - Stationary Count",NA,NA,1,"","V=0;H=BS,HB",NA,NA,NA,NA,1,2020,"durham",2,7
"87","S90074815","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham Co, Route 3-15","L11682572",36.0761728,-78.9569745,2021-06-12,"07:31 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=6; habitat=BM,BM",NA,NA,NA,NA,1,2021,"durham",3,15
"88","S70448438","Mourning Dove","Zenaida macroura",2369,"3","US-NC","Durham","MBBS, Durham Co, Route 3-16","L11682623",36.0775314,-78.9488686,2020-06-13,"08:08 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=13; habitat=B,B",NA,NA,NA,NA,3,2020,"durham",3,16
"89","S70448455","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham Co, Route 3-4","L11682067",36.0360277,-78.929253,2020-06-13,"06:01 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=8; habitat=B,B",NA,NA,NA,NA,1,2020,"durham",3,4
"90","S70448453","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham Co, Route 3-5","L11682115",36.0371268,-78.9365445,2020-06-13,"06:13 AM","eBird - Stationary Count",NA,NA,1,"","Vehicles=4; habitat=B,B",NA,NA,NA,NA,1,2020,"durham",3,5
"91","S90266024","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 4-2","L15396335",36.09265,-78.90081,2021-06-16,"05:32 AM","eBird - Stationary Count",NA,NA,1,"S Singing Bird","vehicles=3; habitat=OWM,BM",NA,NA,NA,NA,1,2021,"durham",4,2
"92","S90266015","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 4-3","L15396346",36.095121,-78.89222,2021-06-16,"05:37 AM","eBird - Stationary Count",NA,NA,1,"S Singing Bird","vehicles=3; habitat=M,BH",NA,NA,NA,NA,1,2021,"durham",4,3
"93","S90266013","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 4-5","L15396377",36.087356,-78.877485,2021-06-16,"05:50 AM","eBird - Stationary Count",NA,NA,1,"S Singing Bird","vehicles=0; habitat=BHM,BH",NA,NA,NA,NA,1,2021,"durham",4,5
"94","S90266023","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 4-7","L15396401",36.083335,-78.864523,2021-06-16,"06:01 AM","eBird - Stationary Count",NA,NA,1,"S Singing Bird","vehicles=7; habitat=SO,BSO",NA,NA,NA,NA,1,2021,"durham",4,7
"95","S90266021","Mourning Dove","Zenaida macroura",2369,"2","US-NC","Durham","MBBS, Durham, Route 4-9","L15396435",36.075709,-78.860588,2021-06-16,"06:13 AM","eBird - Stationary Count",NA,NA,1,"","vehicles=21; habitat=H,BS",NA,NA,NA,NA,2,2021,"durham",4,9
"96","S70350252","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 5-1","L11538477",35.8828612,-78.9927439,2020-05-24,"05:31 AM","eBird - Stationary Count",NA,NA,1,"","Observers=David Smith, Judy Smith; weather= 65, clear but with fog at 2 sites; v=3; h=BP,O",NA,NA,NA,NA,1,2020,"durham",5,1
"97","S70350235","Mourning Dove","Zenaida macroura",2369,"2","US-NC","Durham","MBBS, Durham, Route 5-12","L11538574",35.946114,-78.9715172,2020-05-24,"06:36 AM","eBird - Stationary Count",NA,NA,1,"","v=4; h=B,BM; notes=fog",NA,NA,NA,NA,2,2020,"durham",5,12
"98","S70350234","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 5-13","L11538576",35.9508564,-78.9655766,2020-05-24,"06:42 AM","eBird - Stationary Count",NA,NA,1,"","v=2; h=B,M",NA,NA,NA,NA,1,2020,"durham",5,13
"99","S70350233","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 5-14","L11538581",35.9533748,-78.9581148,2020-05-24,"06:48 AM","eBird - Stationary Count",NA,NA,1,"","v=2; h=B, BP",NA,NA,NA,NA,1,2020,"durham",5,14
"100","S70350232","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 5-15","L11538585",35.9573191,-78.9511531,2020-05-24,"06:53 AM","eBird - Stationary Count",NA,NA,1,"","v=1; h=P,BH",NA,NA,NA,NA,1,2020,"durham",5,15
"101","S89323109","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 5-15","L11538585",35.9573191,-78.9511531,2021-05-30,"06:52 AM","eBird - Stationary Count",NA,NA,1,"","V=2",NA,NA,NA,NA,1,2021,"durham",5,15
"102","S70350229","Mourning Dove","Zenaida macroura",2369,"2","US-NC","Durham","MBBS, Durham, Route 5-16","L11538587",35.9610426,-78.9474957,2020-05-24,"07:00 AM","eBird - Stationary Count",NA,NA,1,"","v=1; h=BH,B",NA,NA,NA,NA,2,2020,"durham",5,16
"103","S70350223","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 5-19","L11538599",35.9843204,-78.9410977,2020-05-24,"07:18 AM","eBird - Stationary Count",NA,NA,1,"","v=1; h=BS,BH",NA,NA,NA,NA,1,2020,"durham",5,19
"104","S70350248","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 5-4","L11538498",35.9007635,-78.9806876,2020-05-24,"05:50 AM","eBird - Stationary Count",NA,NA,1,"","v=1; h=BP,P",NA,NA,NA,NA,1,2020,"durham",5,4
"105","S70350243","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 5-8","L11538518",35.9262418,-78.9893718,2020-05-24,"06:13 AM","eBird - Stationary Count",NA,NA,1,"","v=0; h=B,BO; notes=fog",NA,NA,NA,NA,1,2020,"durham",5,8
"106","S69216209","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 6-11","L11473494",35.9247973,-78.8806132,2020-05-17,"06:38 AM","eBird - Stationary Count",NA,NA,1,"","v=4; h=OSM,OSM",NA,NA,NA,NA,1,2020,"durham",6,11
"107","S88865158","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 6-11","L11473494",35.9247973,-78.8806132,2021-05-23,"06:36 AM","eBird - Stationary Count",NA,NA,1,"","V=6; H=OSM,OSB; N=new clearing on right side, right of power line",NA,NA,NA,NA,1,2021,"durham",6,11
"108","S69216203","Mourning Dove","Zenaida macroura",2369,"4","US-NC","Durham","MBBS, Durham, Route 6-15","L11473594",35.9478616,-78.9031045,2020-05-17,"07:00 AM","eBird - Stationary Count",NA,NA,1,"","v=4; h=BM,BP",NA,NA,NA,NA,4,2020,"durham",6,15
"109","S88865162","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 6-15","L11473594",35.9478616,-78.9031045,2021-05-23,"07:00 AM","eBird - Stationary Count",NA,NA,1,"","V=4; Note=new landscaping on American Tobacco Trail crossing - completing construction of Cornwallis intersection",NA,NA,NA,NA,1,2021,"durham",6,15
"110","S69216196","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 6-17","L11473636",35.9638489,-78.9179103,2020-05-17,"07:13 AM","eBird - Stationary Count",NA,NA,1,"","v=3; h=BS,B",NA,NA,NA,NA,1,2020,"durham",6,17
"111","S69216194","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 6-19","L11473659",35.9728573,-78.9333264,2020-05-17,"07:25 AM","eBird - Stationary Count",NA,NA,1,"","v=2; h=BSW,B",NA,NA,NA,NA,1,2020,"durham",6,19
"112","S88865166","Mourning Dove","Zenaida macroura",2369,"4","US-NC","Durham","MBBS, Durham, Route 6-19","L11473659",35.9728573,-78.9333264,2021-05-23,"07:31 AM","eBird - Stationary Count",NA,NA,1,"","V=10",NA,NA,NA,NA,4,2021,"durham",6,19
"113","S69216231","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 6-2","L11472705",35.8744067,-78.8366567,2020-05-17,"05:44 AM","eBird - Stationary Count",NA,NA,1,"","v=0; h=BP,P",NA,NA,NA,NA,1,2020,"durham",6,2
"114","S69216193","Mourning Dove","Zenaida macroura",2369,"3","US-NC","Durham","MBBS, Durham, Route 6-20","L11473669",35.9758196,-78.937776,2020-05-17,"07:31 AM","eBird - Stationary Count",NA,NA,1,"","v=2; h=S,BM",NA,NA,NA,NA,3,2020,"durham",6,20
"115","S69216229","Mourning Dove","Zenaida macroura",2369,"2","US-NC","Durham","MBBS, Durham, Route 6-3","L11472774",35.8795416,-78.8406627,2020-05-17,"05:51 AM","eBird - Stationary Count",NA,NA,1,"","v=1; h=BS,B",NA,NA,NA,NA,2,2020,"durham",6,3
"116","S69216226","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 6-5","L11473347",35.8874673,-78.8491849,2020-05-17,"06:02 AM","eBird - Stationary Count",NA,NA,1,"","v=13; h=BP,B",NA,NA,NA,NA,1,2020,"durham",6,5
"117","S88865152","Mourning Dove","Zenaida macroura",2369,"2","US-NC","Durham","MBBS, Durham, Route 6-5","L11473347",35.8874673,-78.8491849,2021-05-23,"05:59 AM","eBird - Stationary Count",NA,NA,1,"","V=9",NA,NA,NA,NA,2,2021,"durham",6,5
"118","S69216223","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 6-7","L11473403",35.9021586,-78.8538769,2020-05-17,"06:16 AM","eBird - Stationary Count",NA,NA,1,"","v=4; h=BP,BOW",NA,NA,NA,NA,1,2020,"durham",6,7
"119","S69216219","Mourning Dove","Zenaida macroura",2369,"1","US-NC","Durham","MBBS, Durham, Route 6-8","L11473425",35.9070053,-78.8618308,2020-05-17,"06:21 AM","eBird - Stationary Count",NA,NA,1,"","v=6; h=BP,BP",NA,NA,NA,NA,1,2020,"durham",6,8
"120","S8323161","Mourning Dove","Zenaida macroura",2369,"18","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2010-05-09,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer=Judy Murray; weather=47F, partly cloudy, light breeze; vehicles=3",NA,NA,NA,NA,18,2010,"durham",1,NA
"121","S8322663","Mourning Dove","Zenaida macroura",2369,"17","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2011-05-28,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers=Judy Murray; weather=63F,partly cloudy,no wind,patches of fog early,later cloudy,65F; vehicles=5",NA,NA,NA,NA,17,2011,"durham",1,NA
"122","S10916836","Mourning Dove","Zenaida macroura",2369,"15","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2012-05-27,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observer&#61;Judy Murray; weather&#61;cloudy, no wind, 61F; vehicles&#61;3; notes&#61;habitat no change, bridge over Flat River on NC State forestry land still out at stop 12, two Bobwhites calling at stop 15.","Judy Murray",3,"cloudy, no wind, 61F",NA,15,2012,"durham",1,NA
"123","S14470205","Mourning Dove","Zenaida macroura",2369,"19","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2013-06-16,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;judy murray; weather&#61;clear, no breeze, 64F; vehicles&#61;10; notes&#61;bridge over flat river still out in nc state property.","judy murray",10,"clear, no breeze, 64F",NA,19,2013,"durham",1,NA
"124","S18750813","Mourning Dove","Zenaida macroura",2369,"16","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2014-06-01,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Judy Murray, Robin Moran; others&#61;Julie Huff-Jerome who lives at stop 8, and along with Robin Moran may take over the route should I give it up; weather&#61;54F, clear, no breeze, 64F, partly cloudy no breeze at end of route; vehicles&#61;13; notes&#61;Loggerhead Shrike on wire at stop 8, Julie says she sees him often and he/she possibly nests in her yard, I may have been mistaking him for a Mockingbird the few times I've seen him through the years although she also has a Mockingbird, at stop 17 the first bird we heard was the Bob White, sounded like he had a megaphone almost blasted us off the road must have been in the thicket beside the road where we parked, he only called once, heard a Field Sparrow after time at stop 14.","Judy Murray, Robin Moran",13,"54F, clear, no breeze, 64F, partly cloudy no breeze at end of route",NA,16,2014,"durham",1,NA
"125","S23763828","Mourning Dove","Zenaida macroura",2369,"13","US-NC","Durham","MBBS, NC, Durham Co, Route 01, South Lowell Rd NE","L1171673",36.14025,-78.95265,2015-05-24,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Robin Moran, Judy Murray; others&#61;Julie Huff-Jerome; weather&#61;70F, partly cloudy, calm; vehicles&#61;13; habitat@16R&#61;B; notes&#61;at stop 10 Horned Lark in new soybean field, new bird for Robin-so excited, while watching the lark Grasshopper Sparrow singing in field behind us, good looks there also.","Robin Moran, Judy Murray",13,"70F, partly cloudy, calm",NA,13,2015,"durham",1,NA
