"","sub_id","common_name","sci_name","tax_order","count_raw","state","county","loc","locid","lat","lon","date","time","protocol","distance_traveled","area_covered","all_obs","breed_code","checklist_comments","observers","vehicles","weather","notes","count","year","mbbs_county","route_num","stop_num"
"51","S6567732","Wood Duck","Aix sponsa",406,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road","L937617",35.8186701,-79.4742528,2010-06-20,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;hazy to clear, 70 to 80F, light wind, no rain; vehicles&#61;9; notes&#61;no unusual circumstances","Marsha Tuttle, Thomas Driscoll, Laurie Kucharik",9,"hazy to clear, 70 to 80F, light wind, no rain",NA,0,2010,"chatham",6,NA
"52","S19390781","Wood Duck","Aix sponsa",406,"6","US-NC","Chatham","MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road","L956752",35.7860177,-79.0926468,2014-06-22,"05:35 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;S. Theye; others&#61;L.VanMalssen; weather&#61;cloudy, 65F; vehicles&#61;12;",NA,12,"cloudy, 65F",NA,6,2014,"chatham",9,NA
"53","S6567749","Wood Duck","Aix sponsa",406,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2010-06-06,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;partly cloudy to clear, 75-85F, light wind, no rain; vehicles&#61;149; notes&#61;no unusual circumstances","Marsha Tuttle, Thomas Driscoll, Laurie Kucharik",149,NA,NA,1,2010,"chatham",13,NA
"54","S90219058","Mallard","Anas platyrhynchos",483,"3","US-NC","Chatham","MBBS, Chatham, Route 6-15","L15385341",35.79937,-79.421166,2021-06-15,"06:43 AM","eBird - Stationary Count",NA,NA,1,"","vehicles=2; habitat=BS,BWO",NA,NA,NA,NA,3,2021,"chatham",6,15
"55","S6921166","Mallard","Anas platyrhynchos",483,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2010-06-05,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;P. Bailey; weather&#61;clear, 60F, light wind, no rain; vehicles&#61;99",NA,NA,"clear, 60F, light wind, no rain",NA,0,2010,"chatham",1,NA
"56","S6560523","Mallard","Anas platyrhynchos",483,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2010-06-20,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;N. Budnitz, M. Schultz; weather&#61;overcast to clear, 75F, wind calm, no rain; vehicles&#61;50",NA,NA,"overcast to clear, 75F, wind calm, no rain",NA,0,2010,"chatham",2,NA
"57","S29684687","Mallard","Anas platyrhynchos",483,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2016-05-15,"05:40 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz, Mike Schultz; weather&#61;50 F, clear, wind calm to 10 mph; vehicles&#61;55; habitat@11L&#61;BM; habitat@18R&#61;BO; habitat&#61;1P,PO, 2M,M, 3M,P, 4M,H, 5BP,BP, 6BS,BO, 7M,B, 8B,B, 9BO,B, 10S,M, 11BM,B, 12M,MW, 13M,P, 14S,S, 15S,B, 16BM,B, 17B,B, 18B,BO, 19B,B, 20O,O; notes&#61;GBHE rookery in vicinity of stops 9-12, BLVU roost in vicinity of stops 7-9, Magnolia Warblers at stops 14 & 17, bridge construction at stop 12 required long detour","Norman Budnitz, Mike Schultz",55,"50 F, clear, wind calm to 10 mph",NA,3,2016,"chatham",2,NA
"58","S46075923","Mallard","Anas platyrhynchos",483,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2018-05-27,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Norman Budnitz, Mike Schultz; weather&#61;70-75 F, clear, wind calm; vehicles&#61;90; habitat&#61;1P,PO, 2M,M, 3M,P, 4M,H, 5BP,BP, 6BS,BO, 7 M,B, 8B,B, 9BO,B, 10S,M, 11BM,B, 12M,MW, 13M,P, 14S,S, 15S,B, 16BM,B, 17B,B, 18B,BO, 19B,B, 20O,O; notes&#61;Osprey at stop 9 after time ran out","Norman Budnitz, Mike Schultz",90,NA,NA,2,2018,"chatham",2,NA
"59","S6505879","Mallard","Anas platyrhynchos",483,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2010-05-30,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Haven Wiley; others&#61;Minna Wiley; weather&#61;high clouds, 75F, no wind, no rain; vehicles&#61;14; habitat&#61;1B,P, 2M,B, 3P,O, 4P,H, 5S,B, 6S,B, 7S,S, 8B,P, 9P,S, 10O,O, 11S,S, 12P,P, 13O,O, 14P,M, 15M,S, 16H,S, 17O,O, 18B,0, 19B,H, 20B,P; notes&#61; Chuck-will's-widow and Whip-poor-will singing at the same time at stop 1, Chuck-will's-widow also at stop 2, Blue-headed Vireos at stops 10 & 11 & 13 sang persistently in tall open pine woodland (distinctive slow sweet phrases including simple downslurs), Loggerhead Shrike on power line at stop 17 allowed close study","Haven Wiley",14,"high clouds, 75F, no wind, no rain",NA,1,2010,"chatham",3,NA
"60","S6542079","Mallard","Anas platyrhynchos",483,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 04, Henry Oldham Road","L930796",35.5797,-79.27682,2010-06-01,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 65F, light wind, no rain; vehicles&#61;18; notes&#61;low flying small plane",NA,18,"clear, 65F, light wind, no rain",NA,0,2010,"chatham",4,NA
"61","S30320694","Mallard","Anas platyrhynchos",483,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 04, Henry Oldham Road","L930796",35.5797,-79.27682,2016-06-14,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 60F, no wind, no rain; vehicles&#61;13; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M",NA,13,"clear, 60F, no wind, no rain",NA,0,2016,"chatham",4,NA
"62","S6567746","Mallard","Anas platyrhynchos",483,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 05, Joe Brown Road","L937619",35.66617,-79.48569,2010-06-05,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Colyer Durovich; weather&#61;initially foggy then clear, 75-85 F, light wind, no rain; vehicles&#61;10","Marsha Tuttle, Thomas Driscoll, Colyer Durovich",NA,NA,NA,0,2010,"chatham",5,NA
"63","S6567732","Mallard","Anas platyrhynchos",483,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road","L937617",35.8186701,-79.4742528,2010-06-20,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;hazy to clear, 70 to 80F, light wind, no rain; vehicles&#61;9; notes&#61;no unusual circumstances","Marsha Tuttle, Thomas Driscoll, Laurie Kucharik",9,"hazy to clear, 70 to 80F, light wind, no rain",NA,0,2010,"chatham",6,NA
"64","S57709185","Mallard","Anas platyrhynchos",483,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road","L956752",35.7860177,-79.0926468,2019-06-23,"05:35 AM","eBird - Traveling Count",16.093,NA,1,"","Observer&#61;S. Theye; weather&#61;overcast 70F; vehicles&#61;17; skunk odor at stop 10; 11R&#61;B (new development through woods); 13L&#61;B (new development just prior to this stop); 17L&#61;B (new school);",NA,17,"overcast 70F",NA,1,2019,"chatham",9,NA
"65","S6567749","Mallard","Anas platyrhynchos",483,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2010-06-06,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;partly cloudy to clear, 75-85F, light wind, no rain; vehicles&#61;149; notes&#61;no unusual circumstances","Marsha Tuttle, Thomas Driscoll, Laurie Kucharik",149,NA,NA,0,2010,"chatham",13,NA
"66","S8399981","Mallard","Anas platyrhynchos",483,"4","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2011-06-12,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;?; others&#61;?; weather&#61;?; vehicles&#61;?; notes&#61;none",NA,NA,NA,NA,4,2011,"chatham",13,NA
"67","S18671461","Mallard","Anas platyrhynchos",483,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 14, Whiteoak Creek","L1171745",35.7471,-79.0063,2014-06-01,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Josh Sims; weather&#61;60F, partly cloudy; vehicles&#61;28","Josh Sims",NA,"60F, partly cloudy",NA,1,2014,"chatham",14,NA
"68","S23900456","Mallard","Anas platyrhynchos",483,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 14, Whiteoak Creek","L1171745",35.7471,-79.0063,2015-06-14,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Josh Sims; weather&#61;72F, partly cloudy; vehicles&#61;28","Josh Sims",NA,"72F, partly cloudy",NA,2,2015,"chatham",14,NA
"69","S8399981","Mallard (Domestic type)","Anas platyrhynchos (Domestic type)",486,"6","US-NC","Chatham","MBBS, NC, Chatham Co, Route 13, Coleridge Road","L937622",35.71054,-79.54496,2011-06-12,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;?; others&#61;?; weather&#61;?; vehicles&#61;?; notes&#61;none",NA,NA,NA,NA,6,2011,"chatham",13,NA
"70","S88283539","duck sp.","Anatinae sp.",711,"4","US-NC","Chatham","MBBS, Chatham Co, Route 14-03","L14963617",35.7582663,-79.0102389,2021-05-16,"05:49 AM","eBird - Stationary Count",NA,NA,1,"","vehicles=2; habitat=B,P",NA,NA,NA,NA,4,2021,"chatham",14,3
"71","S10993478","duck sp.","Anatinae sp.",711,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 08, Terrells","L983667",35.784,-79.20963,2012-06-17,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Martha Girolami, Judy Murray; others&#61;Pat Reid; weather&#61;52F, clear, no wind, Venus and new moon in perfect alignment rising; vehicles&#61;5; notes&#61;stop 6 three ducks flew over too quick to ID, stop 15 and 16 accipter species flew by too quick to ID.","Martha Girolami, Judy Murray",5,"52F, clear, no wind, Venus and new moon in perfect alignment rising",NA,3,2012,"chatham",8,NA
"72","S69652573","Northern Bobwhite","Colinus virginianus",933,"1","US-NC","Chatham","MBBS, Chatham, Route 3-10","L11549416",35.67302,-78.98573,2020-05-25,"05:25 AM","eBird - Casual Observation",NA,NA,0,"","v=6; h=O,O",NA,NA,NA,NA,1,2020,"chatham",3,10
"73","S90146220","Northern Bobwhite","Colinus virginianus",933,"2","US-NC","Chatham","MBBS, Chatham, Route 3-12","L11549431",35.67302,-78.98573,2021-06-13,"06:26 AM","eBird - Stationary Count",NA,NA,1,"","v=0",NA,NA,NA,NA,2,2021,"chatham",3,12
"74","S6921166","Northern Bobwhite","Colinus virginianus",933,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 01, Russell Chapel Road","L999581",35.76855,-79.18405,2010-06-05,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;P. Bailey; weather&#61;clear, 60F, light wind, no rain; vehicles&#61;99",NA,NA,"clear, 60F, light wind, no rain",NA,0,2010,"chatham",1,NA
"75","S6560523","Northern Bobwhite","Colinus virginianus",933,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 02, Mason Neck","L935743",35.86032,-78.9906,2010-06-20,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;N. Budnitz, M. Schultz; weather&#61;overcast to clear, 75F, wind calm, no rain; vehicles&#61;50",NA,NA,"overcast to clear, 75F, wind calm, no rain",NA,0,2010,"chatham",2,NA
"76","S6505879","Northern Bobwhite","Colinus virginianus",933,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2010-05-30,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Haven Wiley; others&#61;Minna Wiley; weather&#61;high clouds, 75F, no wind, no rain; vehicles&#61;14; habitat&#61;1B,P, 2M,B, 3P,O, 4P,H, 5S,B, 6S,B, 7S,S, 8B,P, 9P,S, 10O,O, 11S,S, 12P,P, 13O,O, 14P,M, 15M,S, 16H,S, 17O,O, 18B,0, 19B,H, 20B,P; notes&#61; Chuck-will's-widow and Whip-poor-will singing at the same time at stop 1, Chuck-will's-widow also at stop 2, Blue-headed Vireos at stops 10 & 11 & 13 sang persistently in tall open pine woodland (distinctive slow sweet phrases including simple downslurs), Loggerhead Shrike on power line at stop 17 allowed close study","Haven Wiley",14,"high clouds, 75F, no wind, no rain",NA,1,2010,"chatham",3,NA
"77","S10907166","Northern Bobwhite","Colinus virginianus",933,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2012-06-03,"05:29 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;42; habitat@3R&#61;S; habitat@6L&#61;P; habitat@9R&#61;P; habitat@15L&#61;P; weather&#61;cool, 60F, sunny, calm; habitat&#61;1B,P, 2M,B, 3P,S, 4P,H, 5S,B, 6P,B, 7S,S, 8B,P, 9P,P, 10O,O, 11S,S, 12P,P, 13O,O, 14P,M, 15P,S, 16H,H, 17O,O, 18B,0, 19B,H, 20B,P; notes&#61;Chuck-will's-widow and Blue-headed Vireo in the usual locations.","Haven Wiley",42,"cool, 60F, sunny, calm",NA,1,2012,"chatham",3,NA
"78","S18795077","Northern Bobwhite","Colinus virginianus",933,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2014-06-15,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;12; habitat@7L&#61;P(formerly S); weather&#61;65F, clear, patchy fog, no wind; notes&#61;Whip-poor-will at the first stop and Chuck-will's-widow at the first three stops; several new clear-cuts increased Prairie Warblers to 3; no Blue-headed Vireo again this year","Haven Wiley",12,"65F, clear, patchy fog, no wind",NA,1,2014,"chatham",3,NA
"79","S30095873","Northern Bobwhite","Colinus virginianus",933,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2016-06-05,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;9; habitat&#61;no changes; weather&#61;70F, sunny early becoming overcast, no wind; notes&#61;warm, calm, clear weather made for lots of singing; both Whip-poor-will and Chuck-will's-widow at the first few stops as usual; first Bobwhite in years","Haven Wiley",9,"70F, sunny early becoming overcast, no wind","warm, calm, clear weather made for lots of singing",1,2016,"chatham",3,NA
"80","S37534504","Northern Bobwhite","Colinus virginianus",933,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2017-06-04,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;9; habitat&#61;no changes; weather&#61;65F, scattered clouds, sunny, no wind; notes&#61;fewer Indigo Buntings but more Great Crested Flycatchers than usual","Haven Wiley",9,"65F, scattered clouds, sunny, no wind",NA,1,2017,"chatham",3,NA
"81","S46296632","Northern Bobwhite","Colinus virginianus",933,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad","L922791",35.67302,-78.98573,2018-06-03,"05:25 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;15; habitat@1R&#61;BB (formerly P); weather&#61;70-75F, overcast becoming clear, no wind; notes&#61;BHVI in pines with reduced understory as usual; no CWWI nor EWPW at stop 1R (both formerly regular here before habitat changed to B this year); CWWI heard at stop 3L (where occasionally heard formerly); EWPW heard 1.0 miles north of stop 1 (see pre-count on this date); BHVI singing in pine flatwoods (tall pines managed to reduce understory) in same habitat and same general location where it has occurred on these censuses for the past 20 years!","Haven Wiley",15,NA,"BHVI in pines with reduced understory as usual",2,2018,"chatham",3,NA
"82","S6542079","Northern Bobwhite","Colinus virginianus",933,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 04, Henry Oldham Road","L930796",35.5797,-79.27682,2010-06-01,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 65F, light wind, no rain; vehicles&#61;18; notes&#61;low flying small plane",NA,18,"clear, 65F, light wind, no rain",NA,0,2010,"chatham",4,NA
"83","S30320694","Northern Bobwhite","Colinus virginianus",933,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 04, Henry Oldham Road","L930796",35.5797,-79.27682,2016-06-14,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 60F, no wind, no rain; vehicles&#61;13; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M",NA,13,"clear, 60F, no wind, no rain",NA,0,2016,"chatham",4,NA
"84","S6567746","Northern Bobwhite","Colinus virginianus",933,"0","US-NC","Chatham","MBBS, NC, Chatham Co, Route 05, Joe Brown Road","L937619",35.66617,-79.48569,2010-06-05,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Colyer Durovich; weather&#61;initially foggy then clear, 75-85 F, light wind, no rain; vehicles&#61;10","Marsha Tuttle, Thomas Driscoll, Colyer Durovich",NA,NA,NA,0,2010,"chatham",5,NA
"85","S10880774","Northern Bobwhite","Colinus virginianus",933,"2","US-NC","Chatham","MBBS, NC, Chatham Co, Route 05, Joe Brown Road","L937619",35.66617,-79.48569,2012-05-27,"05:43 AM","eBird - Traveling Count",16.093,NA,1,"","observer&#61;Tom Driscoll; weather&#61;overcast, 66 F, very slight breeze; vehicles&#61;5","Tom Driscoll",NA,"overcast, 66 F, very slight breeze",NA,2,2012,"chatham",5,NA
"86","S46308928","Northern Bobwhite","Colinus virginianus",933,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 05, Joe Brown Road","L937619",35.66617,-79.48569,2018-06-02,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","observers&#61;tom driscoll; start weather&#61;67F, partly cloudy, no wind, clear skies; ending weather&#61;69F, slight breeze, clear skies; vehicles&#61;7;","tom driscoll",7,"67F, partly cloudy, no wind, clear skies",NA,1,2018,"chatham",5,NA
"87","S6567732","Northern Bobwhite","Colinus virginianus",933,"3","US-NC","Chatham","MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road","L937617",35.8186701,-79.4742528,2010-06-20,"05:30 AM","eBird - Traveling Count",16.093,NA,1,"","Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;hazy to clear, 70 to 80F, light wind, no rain; vehicles&#61;9; notes&#61;no unusual circumstances","Marsha Tuttle, Thomas Driscoll, Laurie Kucharik",9,"hazy to clear, 70 to 80F, light wind, no rain",NA,3,2010,"chatham",6,NA
"88","S10955226","Northern Bobwhite","Colinus virginianus",933,"1","US-NC","Chatham","MBBS, NC, Chatham Co, Route 07, Rives Chapel Road","L1580652",35.712907,-79.371135,2012-06-09,"05:28 AM","eBird - Traveling Count",15.288,NA,1,"","Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook, Lesley Starke; weather=59F, partly cloudy,wind 0-5 mph; vehicles=1; habitat=1H,M, 2O,S, 3M,S, 4P,P, 5S,S, 6S,S, 7S,S, 8S,M, 9M,S, 10H,H, 11M,B, 12H,H, 13O,O, 14B,O, 15B,O, 16B,H, 17M,M, 18H,B, 19S,S, 20S,O; habitat@2L=O (clearcut)",NA,NA,NA,NA,1,2012,"chatham",7,NA
