route,date,time,observers,spec_code,common_name,count,year,route_num,hab_hm,hab_p,hab_o,hab_b,hab_other,vehicles,notes
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,YBCH,Yellow-breasted Chat,9,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,SUTA,Summer Tanager,8,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,SCTA,Scarlet Tanager,1,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,EATO,E Towhee,2,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,CHSP,Chipping Sparrow,6,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,NOCA,N Cardinal,14,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,BLGR,Blue Grosbeak,10,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,INBU,Indigo Bunting,7,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,EAME,E Meadowlark,4,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,COGR,Com Grackle,19,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,BHCO,Brown-headed Cowbird,2,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,OROR,Orchard Oriole,4,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 3, Bonsal Crossroads SE",6/3/2000,5:35,Haven and Minna Wiley,AMGO,Am Goldfinch,2,2000,3,,,,,,,This route is in the Sanford brick belt -- we passed several brick factories.   There were plenty of birds to go with the bricks -- but no sign of the Wild Turkey that crossed the road a week ago when I was scouting the route!   The Scarlet Tanager was about at the edge of its breeding range in NC (so far as I know).
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,RTHA,Red-tailed Hawk,1,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,NOBO,Northern Bobwhite,4,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,MODO,Mourning Dove,15,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,WPWI,Whip-Poor-Will,3,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,CHSW,Chimney Swift,9,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,RBWO,Red-bellied Woodpecker,3,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,DOWO,Downy Woodpecker,7,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,NOFL,N Flicker,1,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,EAWP,E Wood-Pewee,4,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,EAPH,E Phoebe,2,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,GCFL,Gr Crested Flycatcher,1,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,EAKI,E Kingbird,3,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,WEVI,White-eyed Vireo,4,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,YTVI,Yellow-throated Vireo,1,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,REVI,Red-eyed Vireo,4,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,BLJA,Blue Jay,5,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,AMCR,Am Crow,30,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,BARS,Barn Swallow,8,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,CACH,Carolina Chickadee,6,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,TUTI,Tufted Titmouse,17,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,WBNU,White-br Nuthatch,3,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,BHNU,Brown-headed Nuthatch,2,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,CARW,Carolina Wren,20,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,BGGN,B-g Gnatcatcher,7,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,EABL,E Bluebird,9,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,WOTH,Wood Thrush,8,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,NOMO,N Mockingbird,4,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,BRTH,Brown Thrasher,1,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,NOPA,Northern Parula,1,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,YTWA,Yellow-throated Warbler,1,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,PRAW,Prairie Warbler,6,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,PIWA,Pine Warbler,8,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,OVEN,Ovenbird,4,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,COYE,Com Yellowthroat,2,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,HOWA,Hooded Warbler,3,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,YBCH,Yellow-breasted Chat,8,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,SUTA,Summer Tanager,3,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,EATO,E Towhee,6,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,CHSP,Chipping Sparrow,14,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,FISP,Field Sparrow,1,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,NOCA,N Cardinal,18,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,INBU,Indigo Bunting,14,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,EAME,E Meadowlark,4,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,COGR,Com Grackle,6,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,AMGO,Am Goldfinch,5,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 4, Henry Oldham Road (north of Gulf)",6/11/2000,5:25,Michael and Lois Schultz,HOSP,House Sparrow,6,2000,4,,,,,,,Plus a pair of unidentified hawks mobbed by smaller birds!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,TUVU,Turkey Vulture,1,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,MODO,Mourning Dove,8,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,YBCU,Yellow-billed Cuckoo,2,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,CHSW,Chimney Swift,1,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,RBWO,Red-bellied Woodpecker,3,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,DOWO,Downy Woodpecker,7,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,EAWP,E Wood-Pewee,15,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,YTVI,Yellow-throated Vireo,1,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,REVI,Red-eyed Vireo,7,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,BLJA,Blue Jay,1,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,AMCR,Am Crow,27,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,NRWS,N Rough-winged Swal,1,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,BARS,Barn Swallow,8,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,CACH,Carolina Chickadee,4,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,TUTI,Tufted Titmouse,9,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,WBNU,White-br Nuthatch,1,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,CARW,Carolina Wren,8,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,BGGN,B-g Gnatcatcher,6,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,EABL,E Bluebird,15,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,WOTH,Wood Thrush,13,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,AMRO,Am Robin,4,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,NOMO,N Mockingbird,5,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
"Route 5, Jim Brown Road SE",6/16/2000,5:28,Jeff Pippen and Julie Rice,BRTH,Brown Thrasher,4,2000,5,,,,,,,Lots of Eastern Wood-Pewees!
